selection_group,rank,pair_id,wavelength_nm,fisher,crlb_nm
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,640.0,8.369172080643832,0.3456676612079236
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,645.0,8.165673669971023,0.3499483821211224
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,650.0,6.924402675087306,0.3800220901323683
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,655.0,9.06922785900382,0.33205868468196725
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,660.0,8.849546985486732,0.33615492639924244
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,665.0,7.117556572663823,0.374830166749755
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,670.0,6.926379712760292,0.37996785028118635
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,675.0,5.904176783548574,0.4115478371590055
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,680.0,8.189007867248256,0.3494494456191797
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,685.0,7.998314579803512,0.3535906393555501
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,690.0,6.064368372163934,0.40607589760334833
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,695.0,5.852548697004584,0.41335908005587646
bad,3,z12_c0_s3_hp1__z12_c0_s3_hp1,700.0,8.373178127293295,0.34558496104168235
